time,POC2_V,POC2_0_V,DUMMY_110_V,POC_P_2001_2,POC_Q_2001_2,GEN_P_2000,GEN_Q_2000,GEN_SPEED_2000,FREQ_2
0.013000001199543476,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131683349609375,-19.28516387939453,0.051693134009838104,-0.16875000298023224,0.0,-4.3601009025451276e-08
0.01400000136345625,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131698131561279,-19.28516387939453,0.051693081855773926,-0.16875000298023224,0.0,-4.218181004489452e-08
0.015000001527369022,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131705284118652,-19.28516387939453,0.05169301480054855,-0.16875000298023224,0.0,-4.073107362501105e-08
0.01600000075995922,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131706237792969,-19.28516387939453,0.05169292911887169,-0.16875000298023224,0.0,-3.926827574218805e-08
0.017000000923871994,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131702423095703,-19.285165786743164,0.05169282481074333,-0.16875000298023224,0.0,-3.7793778773220765e-08
0.018000001087784767,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.13169527053833,-19.285165786743164,0.05169270560145378,-0.16875000298023224,0.0,-3.630793088404971e-08
0.01900000125169754,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131685256958008,-19.285165786743164,0.051692571491003036,-0.16875000298023224,0.0,-3.4829604089736677e-08
0.020000001415610313,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.1316728591918945,-19.285165786743164,0.0516924187541008,-0.16875000298023224,0.0,-3.3340043614771275e-08
0.021000001579523087,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.13165807723999,-19.285165786743164,0.051692258566617966,-0.16875000298023224,0.0,-3.187664177062288e-08
0.02200000174343586,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.1316423416137695,-19.28516387939453,0.05169208347797394,-0.16875000298023224,0.0,-3.038302764934997e-08
0.023000001907348633,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131624221801758,-19.28516387939453,0.05169190466403961,-0.16875000298023224,0.0,-2.8915694727515984e-08
0.024000002071261406,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131605625152588,-19.28516387939453,0.05169170722365379,-0.16875000298023224,0.0,-2.7455325124492447e-08
0.02500000223517418,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131586074829102,-19.28516387939453,0.051691506057977676,-0.16875000298023224,0.0,-2.6020238408364094e-08
0.026000002399086952,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131565570831299,-19.28516387939453,0.05169129744172096,-0.16875000298023224,0.0,-2.4591148672925556e-08
0.027000002562999725,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.13154411315918,-19.28516387939453,0.05169108137488365,-0.16875000298023224,0.0,-2.3167874729779214e-08
0.0280000027269125,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131522178649902,-19.28516387939453,0.05169086158275604,-0.16875000298023224,0.0,-2.1787299075981537e-08
0.02900000289082527,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131499767303467,-19.28516387939453,0.051690638065338135,-0.16875000298023224,0.0,-2.042961355641637e-08
0.030000003054738045,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131477355957031,-19.28516387939453,0.05169041082262993,-0.16875000298023224,0.0,-1.9112658122821813e-08
0.031000003218650818,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131454944610596,-19.28516387939453,0.05169018357992172,-0.16875000298023224,0.0,-1.7798155838022467e-08
0.03200000151991844,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.13143253326416,-19.28516387939453,0.051689960062503815,-0.16875000298023224,0.0,-1.6523088675057807e-08
0.032999999821186066,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131409168243408,-19.28516387939453,0.05168972909450531,-0.16875000298023224,0.0,-1.532333016029952e-08
0.03399999812245369,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131387233734131,-19.2851619720459,0.0516895093023777,-0.16875000298023224,0.0,-1.4122507607794432e-08
0.034999996423721313,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.1313652992248535,-19.2851619720459,0.05168928951025009,-0.16875000298023224,0.0,-1.2976237862005746e-08
0.03599999472498894,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131343364715576,-19.2851619720459,0.05168907344341278,-0.16875000298023224,0.0,-1.1882884010105954e-08
0.03699999302625656,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131322860717773,-19.285160064697266,0.05168886110186577,-0.16875000298023224,0.0,-1.0822330587245688e-08
0.037999991327524185,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.1313018798828125,-19.285160064697266,0.05168865621089935,-0.16875000298023224,0.0,-9.830650071762648e-09
0.03899998962879181,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131282329559326,-19.285160064697266,0.051688458770513535,-0.16875000298023224,0.0,-8.868719980625883e-09
0.03999998793005943,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131263732910156,-19.285160064697266,0.05168826878070831,-0.16875000298023224,0.0,-7.972703386371904e-09
0.04099998623132706,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131245136260986,-19.285158157348633,0.05168808624148369,-0.16875000298023224,0.0,-7.122095802003514e-09
0.04199998453259468,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131227970123291,-19.285158157348633,0.05168791487812996,-0.16875000298023224,0.0,-6.3155347618248925e-09
0.042999982833862305,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131211280822754,-19.285158157348633,0.05168774724006653,-0.16875000298023224,0.0,-5.57022650227168e-09
0.04399998113512993,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131196022033691,-19.285158157348633,0.05168759450316429,-0.16875000298023224,0.0,-4.884333826282727e-09
0.04499997943639755,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131181716918945,-19.285158157348633,0.05168744921684265,-0.16875000298023224,0.0,-4.237545869756332e-09
0.045999977737665176,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131168365478516,-19.285158157348633,0.05168731510639191,-0.16875000298023224,0.0,-3.6472176390134337e-09
0.0469999760389328,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131155967712402,-19.285158157348633,0.051687195897102356,-0.16875000298023224,0.0,-3.111655377807665e-09
0.047999974340200424,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131145000457764,-19.28515625,0.051687080413103104,-0.16875000298023224,0.0,-2.6292161781071854e-09
0.04899997264146805,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131134986877441,-19.28515625,0.051686979830265045,-0.16875000298023224,0.0,-2.1797781357690837e-09
0.04999997094273567,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.1311259269714355,-19.285154342651367,0.05168689042329788,-0.16875000298023224,0.0,-1.7808794439133635e-09
0.050999969244003296,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131118297576904,-19.285154342651367,0.051686812192201614,-0.16875000298023224,0.0,-1.449532049946356e-09
0.05199996754527092,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131111145019531,-19.285154342651367,0.05168674513697624,-0.16875000298023224,0.0,-1.1281250378303298e-09
0.052999965846538544,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131105899810791,-19.285152435302734,0.051686689257621765,-0.16875000298023224,0.0,-8.904724735359082e-10
0.05399996414780617,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131101131439209,-19.285152435302734,0.051686644554138184,-0.16875000298023224,0.0,-6.784775519186326e-10
0.05499996244907379,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131097793579102,-19.2851505279541,0.0516866073012352,-0.16875000298023224,0.0,-4.913705553555303e-10
0.055999960750341415,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.1310954093933105,-19.2851505279541,0.05168658494949341,-0.16875000298023224,0.0,-3.8398906276881917e-10
0.05699995905160904,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131093978881836,-19.2851505279541,0.05168657377362251,-0.16875000298023224,0.0,-2.79829021065936e-10
0.05799995735287666,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131093502044678,-19.2851505279541,0.051686570048332214,-0.16875000298023224,0.0,-2.1584992127010594e-10
0.05899995565414429,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131093978881836,-19.2851505279541,0.05168657377362251,-0.16875000298023224,0.0,-1.9084635261013005e-10
0.05999995395541191,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.1310954093933105,-19.28514862060547,0.05168658867478371,-0.16875000298023224,0.0,-2.0364904207426093e-10
0.060999952256679535,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.13109827041626,-19.28514862060547,0.0516866110265255,-0.16875000298023224,0.0,-2.3459573172956993e-10
0.06199995055794716,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131101131439209,-19.28514862060547,0.051686644554138184,-0.16875000298023224,0.0,-3.201982290423899e-10
0.06299994885921478,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131105422973633,-19.28514862060547,0.05168668553233147,-0.16875000298023224,0.0,-4.0323264172137385e-10
0.0639999508857727,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131110191345215,-19.285146713256836,0.051686737686395645,-0.16875000298023224,0.0,-5.208321551819495e-10
0.06499995291233063,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131115913391113,-19.285146713256836,0.051686789840459824,-0.16875000298023224,0.0,-6.534317531503575e-10
0.06599995493888855,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.13112211227417,-19.285144805908203,0.0516868531703949,-0.16875000298023224,0.0,-8.191095579590524e-10
0.06699995696544647,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131128787994385,-19.285144805908203,0.05168692395091057,-0.16875000298023224,0.0,-9.983450732775623e-10
0.0679999589920044,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131136417388916,-19.285144805908203,0.05168699845671654,-0.16875000298023224,0.0,-1.1722035564432076e-09
0.06899996101856232,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131145000457764,-19.28514289855957,0.051687080413103104,-0.16875000298023224,0.0,-1.3779023477766827e-09
0.06999996304512024,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131153583526611,-19.28514289855957,0.05168716609477997,-0.16875000298023224,0.0,-1.5774301864723839e-09
0.07099996507167816,0.9061174988746643,0.9000000357627869,0.9060962200164795,5.131162166595459,-19.285140991210938,0.05168725550174713,-0.16875000298023224,0.0,-1.8265564616370966e-09
0.07199996709823608,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131171703338623,-19.285140991210938,0.05168735235929489,-0.16875000298023224,0.0,-2.0496808694758784e-09
0.072999969124794,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131181716918945,-19.285139083862305,0.05168744921684265,-0.16875000298023224,0.0,-2.2846395886233495e-09
0.07399997115135193,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131191730499268,-19.285139083862305,0.05168755352497101,-0.16875000298023224,0.0,-2.531077569756235e-09
0.07499997317790985,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131202697753906,-19.285137176513672,0.051687657833099365,-0.16875000298023224,0.0,-2.7701225757681414e-09
0.07599997520446777,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131213188171387,-19.285137176513672,0.05168776586651802,-0.16875000298023224,0.0,-3.0205242751435435e-09
0.0769999772310257,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131224155426025,-19.285137176513672,0.051687877625226974,-0.16875000298023224,0.0,-3.263413983489727e-09
0.07799997925758362,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131235122680664,-19.285137176513672,0.05168798565864563,-0.16875000298023224,0.0,-3.517544922004845e-09
0.07899998128414154,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131246566772461,-19.285137176513672,0.051688097417354584,-0.16875000298023224,0.0,-3.764051736965257e-09
0.07999998331069946,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.1312575340271,-19.28513526916504,0.051688212901353836,-0.16875000298023224,0.0,-4.0216914243274005e-09
0.08099998533725739,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.1312689781188965,-19.28513526916504,0.05168832466006279,-0.16875000298023224,0.0,-4.2345460471437946e-09
0.08199998736381531,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131280422210693,-19.285133361816406,0.051688436418771744,-0.16875000298023224,0.0,-4.478071247149273e-09
0.08299998939037323,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131291389465332,-19.285131454467773,0.051688551902770996,-0.16875000298023224,0.0,-4.6957624455501445e-09
0.08399999141693115,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131303310394287,-19.285131454467773,0.05168866366147995,-0.16875000298023224,0.0,-4.925451158044325e-09
0.08499999344348907,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131314277648926,-19.28512954711914,0.051688775420188904,-0.16875000298023224,0.0,-5.1297210923451075e-09
0.085999995470047,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.1313252449035645,-19.28512954711914,0.05168888717889786,-0.16875000298023224,0.0,-5.309334749625805e-09
0.08699999749660492,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131336212158203,-19.28512954711914,0.05168899521231651,-0.16875000298023224,0.0,-5.502088118447546e-09
0.08799999952316284,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131347179412842,-19.28512954711914,0.05168910324573517,-0.16875000298023224,0.0,-5.689059001667829e-09
0.08900000154972076,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131357192993164,-19.28512954711914,0.051689207553863525,-0.16875000298023224,0.0,-5.870420594078496e-09
0.09000000357627869,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.1313676834106445,-19.285127639770508,0.05168931186199188,-0.16875000298023224,0.0,-6.009285069552561e-09
0.09100000560283661,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131378173828125,-19.285127639770508,0.05168941617012024,-0.16875000298023224,0.0,-6.1625118341623875e-09
0.09200000762939453,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131387710571289,-19.285125732421875,0.051689513027668,-0.16875000298023224,0.0,-6.311141831361056e-09
0.09300000965595245,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131397247314453,-19.285123825073242,0.05168960988521576,-0.16875000298023224,0.0,-6.418256592866101e-09
0.09400001168251038,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131407260894775,-19.285123825073242,0.05168970301747322,-0.16875000298023224,0.0,-6.540686214862035e-09
0.0950000137090683,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131415843963623,-19.285123825073242,0.051689792424440384,-0.16875000298023224,0.0,-6.640914929079145e-09
0.09600001573562622,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131424427032471,-19.285123825073242,0.05168988183140755,-0.16875000298023224,0.0,-6.73813671525636e-09
0.09700001776218414,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131433486938477,-19.28512191772461,0.05168996751308441,-0.16875000298023224,0.0,-6.795385587565761e-09
0.09800001978874207,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131441116333008,-19.28512191772461,0.05169004946947098,-0.16875000298023224,0.0,-6.850917166900672e-09
0.09900002181529999,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.1314496994018555,-19.285120010375977,0.051690127700567245,-0.16875000298023224,0.0,-6.92331081353359e-09
0.10000002384185791,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.1314568519592285,-19.285118103027344,0.051690202206373215,-0.16875000298023224,0.0,-6.956476283903612e-09
0.10100002586841583,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131464004516602,-19.285118103027344,0.051690276712179184,-0.16875000298023224,0.0,-6.98864699444357e-09
0.10200002789497375,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131471157073975,-19.285118103027344,0.051690347492694855,-0.16875000298023224,0.0,-7.00132440911716e-09
0.10300002992153168,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.1314778327941895,-19.285118103027344,0.05169041454792023,-0.16875000298023224,0.0,-7.013621683427118e-09
0.1040000319480896,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131484031677246,-19.28511619567871,0.051690474152565,-0.16875000298023224,0.0,-7.025549919603691e-09
0.10500003397464752,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.1314897537231445,-19.28511619567871,0.05169053375720978,-0.16875000298023224,0.0,-6.981536238015451e-09
0.10600003600120544,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131495952606201,-19.28511619567871,0.05169059336185455,-0.16875000298023224,0.0,-6.975898969585614e-09
0.10700003802776337,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131501197814941,-19.285114288330078,0.05169064551591873,-0.16875000298023224,0.0,-6.933374763207212e-09
0.10800004005432129,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131506443023682,-19.285114288330078,0.05169069766998291,-0.16875000298023224,0.0,-6.910654271052863e-09
0.10900004208087921,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131511211395264,-19.285112380981445,0.05169074609875679,-0.16875000298023224,0.0,-6.851559319898115e-09
0.11000004410743713,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131515979766846,-19.285112380981445,0.05169079080224037,-0.16875000298023224,0.0,-6.812765018793243e-09
0.11100004613399506,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131519794464111,-19.285110473632812,0.051690831780433655,-0.16875000298023224,0.0,-6.719550693645715e-09
0.11200004816055298,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131523609161377,-19.285110473632812,0.05169087275862694,-0.16875000298023224,0.0,-6.6661889341901315e-09
0.1130000501871109,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131527423858643,-19.285110473632812,0.05169091001152992,-0.16875000298023224,0.0,-6.595899826322693e-09
0.11400005221366882,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.13153076171875,-19.285110473632812,0.05169094353914261,-0.16875000298023224,0.0,-6.490663118086104e-09
0.11500005424022675,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131534099578857,-19.28510856628418,0.051690977066755295,-0.16875000298023224,0.0,-6.425639575979858e-09
0.11600005626678467,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131536960601807,-19.285106658935547,0.05169100686907768,-0.16875000298023224,0.0,-6.3069824918216e-09
0.11700005829334259,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131539821624756,-19.285106658935547,0.05169103294610977,-0.16875000298023224,0.0,-6.228941362707019e-09
0.11800006031990051,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131542682647705,-19.285106658935547,0.05169106274843216,-0.16875000298023224,0.0,-6.116185335969249e-09
0.11900006234645844,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131545066833496,-19.285106658935547,0.05169108510017395,-0.16875000298023224,0.0,-6.0253402267562706e-09
0.12000006437301636,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131546974182129,-19.285104751586914,0.05169110372662544,-0.16875000298023224,0.0,-5.9001643570866236e-09
0.12100006639957428,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.13154935836792,-19.285104751586914,0.05169112980365753,-0.16875000298023224,0.0,-5.797271551699623e-09
0.1220000684261322,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.1315507888793945,-19.28510284423828,0.051691144704818726,-0.16875000298023224,0.0,-5.6974656104102905e-09
0.12300007045269012,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.1315531730651855,-19.28510284423828,0.05169116333127022,-0.16875000298023224,0.0,-5.563597582636248e-09
0.12400007247924805,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131554126739502,-19.28510284423828,0.05169117823243141,-0.16875000298023224,0.0,-5.4522737436002444e-09
0.12500007450580597,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131556034088135,-19.28510284423828,0.051691193133592606,-0.16875000298023224,0.0,-5.3257616094981586e-09
0.1260000765323639,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131556987762451,-19.28510093688965,0.0516912080347538,-0.16875000298023224,0.0,-5.221572951796816e-09
0.12700007855892181,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131558418273926,-19.28510093688965,0.051691219210624695,-0.16875000298023224,0.0,-5.101981948030243e-09
0.12800008058547974,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.1315598487854,-19.285099029541016,0.05169123411178589,-0.16875000298023224,0.0,-4.985978740990049e-09
0.12900008261203766,0.9061174988746643,0.9000000357627869,0.9060961604118347,5.131560325622559,-19.285099029541016,0.051691241562366486,-0.16875000298023224,0.0,-4.854927571074086e-09
0.13000008463859558,0.9061174392700195,0.9000000357627869,0.9060961604118347,5.131561756134033,-19.285097122192383,0.05169125273823738,-0.16875000298023224,0.0,-4.7463357688570795e-09
0.1310000866651535,0.9061174392700195,0.9000000357627869,0.9060961604118347,5.13156270980835,-19.285097122192383,0.051691263914108276,-0.16875000298023224,0.0,-4.641001805083533e-09
0.13200008869171143,0.9061174392700195,0.9000000357627869,0.9060961604118347,5.131563663482666,-19.285097122192383,0.051691267639398575,-0.16875000298023224,0.0,-4.53882798012728e-09
0.13300009071826935,0.9061174392700195,0.9000000357627869,0.9060961604118347,5.131564140319824,-19.28509521484375,0.05169127881526947,-0.16875000298023224,0.0,-4.439719258897412e-09
0.13400009274482727,0.9061174392700195,0.9000000357627869,0.9060961604118347,5.131565570831299,-19.28509521484375,0.05169128626585007,-0.16875000298023224,0.0,-4.325055869003336e-09
0.1350000947713852,0.9061174392700195,0.9000000357627869,0.9060961604118347,5.131566047668457,-19.285093307495117,0.05169129744172096,-0.16875000298023224,0.0,-4.213832394128758e-09
0.13600009679794312,0.9061174392700195,0.9000000357627869,0.9060961604118347,5.131566524505615,-19.285093307495117,0.05169130116701126,-0.16875000298023224,0.0,-4.105945361487784e-09
0.13700009882450104,0.9061174392700195,0.9000000357627869,0.9060961604118347,5.131567478179932,-19.285091400146484,0.05169130861759186,-0.16875000298023224,0.0,-4.001295295097407e-09
0.13800010085105896,0.9061174392700195,0.9000000357627869,0.9060961604118347,5.131568431854248,-19.285091400146484,0.05169131979346275,-0.16875000298023224,0.0,-3.89978449533146e-09
0.13900010287761688,0.9061174392700195,0.9000000357627869,0.9060961604118347,5.131568908691406,-19.285091400146484,0.05169132724404335,-0.16875000298023224,0.0,-3.8013192593666645e-09
0.1400001049041748,0.9061174392700195,0.9000000357627869,0.9060961604118347,5.131569862365723,-19.285091400146484,0.05169133469462395,-0.16875000298023224,0.0,-3.705807660736582e-09
0.14100010693073273,0.9061174392700195,0.9000000357627869,0.9060961604118347,5.131570816040039,-19.28508949279785,0.051691342145204544,-0.16875000298023224,0.0,-3.6316896157018164e-09
0.14200010895729065,0.9061174392700195,0.9000000357627869,0.9060961604118347,5.131571292877197,-19.28508949279785,0.05169134959578514,-0.16875000298023224,0.0,-3.5412670573720106e-09
0.14300011098384857,0.9061174392700195,0.9000000357627869,0.9060961604118347,5.131572723388672,-19.28508949279785,0.051691360771656036,-0.16875000298023224,0.0,-3.453557217980574e-09
0.1440001130104065,0.9061174392700195,0.9000000357627869,0.9060961604118347,5.13157320022583,-19.28508949279785,0.05169136822223663,-0.16875000298023224,0.0,-3.368478607157499e-09
0.14500011503696442,0.9061174392700195,0.9000000357627869,0.9060961604118347,5.1315741539001465,-19.28508758544922,0.05169137567281723,-0.16875000298023224,0.0,-3.2859523990680373e-09
0.14600011706352234,0.9061174392700195,0.9000000357627869,0.9060961604118347,5.131575107574463,-19.28508758544922,0.051691386848688126,-0.16875000298023224,0.0,-3.2059019883234896e-09
0.14700011909008026,0.9061174392700195,0.9000000357627869,0.9060961604118347,5.131576061248779,-19.285085678100586,0.05169139802455902,-0.16875000298023224,0.0,-3.1467810579499655e-09
0.14800012111663818,0.9061174392700195,0.9000000357627869,0.9060961604118347,5.131577014923096,-19.285085678100586,0.05169140547513962,-0.16875000298023224,0.0,-3.0709057519118232e-09
0.1490001231431961,0.9061174392700195,0.9000000357627869,0.9060961604118347,5.131577968597412,-19.285083770751953,0.05169141665101051,-0.16875000298023224,0.0,-3.015834693087527e-09
0.15000012516975403,0.9061174392700195,0.9000000357627869,0.9060961604118347,5.131579399108887,-19.285083770751953,0.05169142782688141,-0.16875000298023224,0.0,-2.9624158681684776e-09
0.15100012719631195,0.9061174392700195,0.9000000357627869,0.9060961604118347,5.131580352783203,-19.285083770751953,0.051691439002752304,-0.16875000298023224,0.0,-2.892071471194413e-09
0.15200012922286987,0.9061174392700195,0.9000000357627869,0.9060961604118347,5.1315813064575195,-19.285083770751953,0.0516914501786232,-0.16875000298023224,0.0,-2.842365454114315e-09
0.1530001312494278,0.9061174392700195,0.9000000357627869,0.9060961604118347,5.131582736968994,-19.28508186340332,0.05169146507978439,-0.16875000298023224,0.0,-2.7941506886008938e-09
