from_bus,to_bus,circuit_id,status,P_MW,Q_Mvar,loading_percent,RATEA,RATEB,RATEC,R,X,B,flow_source
616,617,1,1,0.008785779183190479,-0.029830897424644322,0.16005036810658937,19.43000030517578,19.43000030517578,19.43000030517578,0.005044629797339439,0.005164740141481161,0.00044999999227002263,computed_from_saved_bus_solution_line_equivalent
618,619,1,1,0.00824858411238251,-0.018895992918549803,0.1061137259695467,19.43000030517578,19.43000030517578,19.43000030517578,0.0038181799463927746,0.00390909006819129,0.00033999999868683517,computed_from_saved_bus_solution_line_equivalent
620,621,1,1,0.009008694599855328,-0.018116336676079307,0.1041307406055689,19.43000030517578,19.43000030517578,19.43000030517578,0.0038181799463927746,0.00390909006819129,0.00033999999868683517,computed_from_saved_bus_solution_line_equivalent
622,623,1,1,0.09940965349006124,0.1183713162105223,1.144742746164039,19.43000030517578,19.43000030517578,19.43000030517578,0.009082639589905739,0.00929890014231205,0.0008099999977275729,computed_from_saved_bus_solution_line_equivalent
624,625,1,1,0.008247658994197856,-0.01889318042254732,0.10609855499879128,19.43000030517578,19.43000030517578,19.43000030517578,0.0038181799463927746,0.00390909006819129,0.00033999999868683517,computed_from_saved_bus_solution_line_equivalent
626,784,1,1,-1.199796250184409,2.6824452912072685,1.7144136602341105,172.6199951171875,172.6199951171875,172.6199951171875,4.306700066081248e-05,0.00011845699918922037,0.0002300000051036477,computed_from_saved_bus_solution_line_equivalent
626,627,1,1,0.0175048355459749,-0.5562990098259588,1.5780389658238438,35.27000045776367,35.27000045776367,35.27000045776367,0.015633298084139824,0.0430000014603138,0.005229999776929617,computed_from_saved_bus_solution_line_equivalent
626,629,1,1,0.017499197655909376,-0.4986245131353148,1.4146058373087682,35.27000045776367,35.27000045776367,35.27000045776367,0.013884799554944038,0.03819059953093529,0.004650000017136335,computed_from_saved_bus_solution_line_equivalent
626,631,1,1,0.017533472916515,-0.4469385337259207,1.2681664763990894,35.27000045776367,35.27000045776367,35.27000045776367,0.012342999689280987,0.033949900418519974,0.004129999782890081,computed_from_saved_bus_solution_line_equivalent
626,633,1,1,0.1081843293190718,-0.3297342180593964,0.9839186210041182,35.27000045776367,35.27000045776367,35.27000045776367,0.014346900396049023,0.03946169838309288,0.004800000227987766,computed_from_saved_bus_solution_line_equivalent
